surah_no,ayat,translator,text
5,59,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
5,60,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
5,61,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
6,1,lings,…there is naught but the life of this world and we shall not be raised. [M]
6,2,lings,…they seek His Face.... [OS]
6,3,lings,…your Lord has prescribed for Himself Clemency.... [UM]
6,4,lings,"And with Him are the keys of the unmanifest. None but He knoweth them; and He knoweth what is on land and sea; there falleth no leaf without His knowledge, nor any seed in the darkness of the earth, naught filled with sap nor any dry thing, but it is written in the Clear Book. [BC]"
6,5,lings,Thus did We show unto Abraham the dominion of the Heavens and of the earth that he might be of those possessing certainty. [BC] [SS]
6,6,lings,"When the night grew dark upon him he beheld a planet, and said: ‘This is my Lord’. Then when it set, he said: ‘I love not that which setteth’. [BC]"
6,7,lings,"When the night grew dark upon him he beheld a planet, and said: ‘This is my Lord’. Then when it set, he said: ‘I love not things which set’. [SS]"
6,8,lings,"And when he saw the moon uprising, he said: ‘This is my Lord.’ Then when it set, he said: ‘Unless my Lord lead me. I must needs become one of the folk who have gone astray’. [BC] [SS]"
6,9,lings,"And when he saw the sun uprising, he said: ‘This is my Lord. This is greatest.’ Then when it set, he said: ‘O my people, verily I am innocent of all that ye set up beside God’. [BC]"
6,10,lings,"And when he saw the sun uprising, he said: ‘This is my Lord. This is greatest.’ Then when it set, he said: ‘O my people, verily I am innocent of all that ye place beside God’. [SS]"
6,11,lings,Verily I have turned my face towards Him who created the Heavens and the earth.... [SS]
6,12,lings,…say Allah: and leave them to their idle prating. [SS]
6,13,lings,…say Allah: then leave them to their idle talk. [WS]
6,14,lings,They esteem not God as He hath the right to be esteemed.... [NOS]
6,15,lings,…say Allah; then leave them to their vain discourse. [UM]
6,16,lings,…say Allah; then leave them to their vain talk. [UM]
6,17,lings,They have not rated God at His true worth.... [L-PT] [L-UQ]
6,18,lings,"Their sight overtaketh Him not, but He overtaketh their sight and He is the All-Pervading-All-Prevailing, the Infinitely Aware. [BC] [WS]"
6,19,lings,"The sight overtaketh Him not, but He overtaketh the sight.... [SS]"
6,20,lings,Men’s sight cannot reach Him.... [S]
6,21,lings,"Is he who was dead, and whom then We raised to life, setting for him a light whereby he might walk among men, like unto him who is as it were in darkness whence he cannot emerge.... [BC]"
6,22,lings,"he who was dead and whom We have brought to life, making for him a light whereby he walketh among men.... [WS]"
6,23,lings,"Is he who was dead and whom We brought to life, setting for him a light whereby he walketh among men, like unto him who is in darkness whence he cannot emerge.... [RS]"
6,24,lings,"And whomsoever God wisheth to guide, He expandeth his breast unto submission. And whomsoever He wisheth to lead astray, He contracteth his breast and maketh it narrow as if he were climbing heaven.... [BC]"
6,25,lings,…an exposition of everything.... [M]
6,26,lings,Sources Used
6,27,lings,• Unpublished Material (1938-2005) [UM]
6,28,lings,BOOKS
6,29,lings,• The Book of Certainty (1952) [BC]
6,30,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
6,31,lings,• What is Sufism (1975) [WS]
6,32,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
6,33,lings,• Muhammad (1983) [M]
6,34,lings,• Symbol and Archetype (1991) [SA]
6,35,lings,• Sufi Poems (2004) [SP]
6,36,lings,• Mecca (2004) [Mec.]
6,37,lings,• Return to the Spirit (2005) [RS]
6,38,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
6,39,lings,ARTICLES
6,40,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
6,41,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
6,42,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
6,43,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
6,44,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
6,45,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
6,46,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
6,47,lings,LECTURES
6,48,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
6,49,lings,• “The Quranic Origins of Sufism” [L-QOS]
6,50,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
6,51,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
6,52,lings,• “An Introduction to Islam” [L-II]
6,53,lings,• “The Universality of the Quran” [L-UQ]
6,54,lings,• Private Talks [L-PT]
6,55,lings,Books without Quranic Ayaat
6,56,lings,• Collected Poems
6,57,lings,• Ancient Beliefs and Modern Superstitions
6,58,lings,• The Eleventh Hour
6,59,lings,• The Secret of Shakespeare
6,60,lings,Articles without Quranic Ayaat
6,61,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
6,62,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
6,63,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
7,1,lings,And we remove whatever there may be of rancour in their breasts.... [M]
7,2,lings,"…and on the heights are men… they call out to the people of Paradise: Peace be on you. They have not entered it yet, though they long to enter. [RS]"
7,3,lings,…on the heights are men… they call up to the people of Paradise “Peace be on you”. They have not entered it yet though they are eager to enter. [L-QD]
7,4,lings,"…they have not yet entered Paradise, though they long to do so. [L-HOD]"
7,5,lings,Invoke your Lord with humility and in secret. He loveth not transgressors. [UM]
7,6,lings,Call upon God in humility and in secret.... [WS]
7,7,lings,And cause not corruption upon the earth after its ordering; and invoke Him with fear and desire; truly the Mercy of God is nigh upon those who do good. [UM]
7,8,lings,…call upon Him in fear and in eager desire.... [WS]
7,9,lings,…verily We stand over them Irresistable. [SS]
7,10,lings,"…thou shalt not see Me. Gaze upon the mountain: if it stand firm in its place, then shalt thou see Me. And when His Lord manifested Himself unto the mountain… Moses fell down senseless.... [SS]"
7,11,lings,…O Moses I have chosen thee above all mankind by My messages and My speaking unto thee.... [M]
7,12,lings,…I shall fate it as being for them that fear Me.... [UM]
7,13,lings,…My Mercy embraceth all things. [QACI] [SQCI]
7,14,lings,…the unlettered Prophet.... [QACI] [SQCI]
7,15,lings,"Remember when thy Lord took the seeds of the sons of Adam from their loins and made them bear witness against themselves, and said: “Am I not your Lord?” They said: ”Yea, we testify”. This was lest ye should say on the day of Resurrection: “Of this we were unaware”. [SS]"
7,16,lings,And unto God belong the most beautiful names.... [UM]
7,17,lings,"God’s are the most Beautiful Names, so call on Him by them.... [OS]"
7,18,lings,…it weighs heavily in the womb of the heavens and the earth.... [WS]
7,19,lings,…the heavens and the earth are pregnant with it.... [M]
7,20,lings,Sources Used
7,21,lings,• Unpublished Material (1938-2005) [UM]
7,22,lings,BOOKS
7,23,lings,• The Book of Certainty (1952) [BC]
7,24,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
7,25,lings,• What is Sufism (1975) [WS]
7,26,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
7,27,lings,• Muhammad (1983) [M]
7,28,lings,• Symbol and Archetype (1991) [SA]
7,29,lings,• Sufi Poems (2004) [SP]
7,30,lings,• Mecca (2004) [Mec.]
7,31,lings,• Return to the Spirit (2005) [RS]
7,32,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
7,33,lings,ARTICLES
7,34,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
7,35,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
7,36,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
7,37,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
7,38,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
7,39,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
7,40,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
7,41,lings,LECTURES
7,42,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
7,43,lings,• “The Quranic Origins of Sufism” [L-QOS]
7,44,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
7,45,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
7,46,lings,• “An Introduction to Islam” [L-II]
7,47,lings,• “The Universality of the Quran” [L-UQ]
7,48,lings,• Private Talks [L-PT]
7,49,lings,Books without Quranic Ayaat
7,50,lings,• Collected Poems
7,51,lings,• Ancient Beliefs and Modern Superstitions
7,52,lings,• The Eleventh Hour
7,53,lings,• The Secret of Shakespeare
7,54,lings,Articles without Quranic Ayaat
7,55,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
7,56,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
7,57,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
8,1,lings,They will question thee concerning the spoils of war. Say: The spoils of war are for God and the messenger.... [M]
8,2,lings,Only those are believers whose hearts thrill with awe at the remembrance of God.... [SS]
8,3,lings,"…I will help you with a thousand of the angels, troop on troop. [M]"
8,4,lings,"When thy Lord revealed unto the angels: Lo, I am with you, so make firm the believers. I shall cast terror into the hearts of the disbelievers. It is for you to strike off their heads, and to smite their every finger. [M]"
8,5,lings,"…thou threwest not when thou threwest, but it was God that threw.... [SS] [M]"
8,6,lings,…God cometh in between a man and his own heart.... [SS] [S] [IS]
8,7,lings,"Fight them until there is no longer any sedition, and religion is all for God.... [WS]"
8,8,lings,"If thou overcomest them in war, then make of them an example, to strike fear into those that are behind them, that they may take heed. [M]"
8,9,lings,"If thou fearest treachery from any folk, then throw back unto them their covenant. Verily God loveth not the treacherous. [M]"
8,10,lings,"If they incline unto peace, incline thou also unto it, and trust in God.... [M]"
8,11,lings,…He it is who hath supported thee with His help and with the believers. [ICCT]
8,12,lings,"Whose hearts He has attuned. Hadst thou spent all that is in the earth, thou couldst not have attuned their hearts, but God hath attuned them. [ICCT]"
8,13,lings,"…if thou hadst spent all that is in the earth, thou couldst not have united their hearts. But God hath united their hearts.... [M]"
8,14,lings,"It is not for a prophet to hold captives until he hath made great slaughter in the land. You would have for yourselves the gains of this world and God would have for you the Hereafter, and God is Mighty, Wise. [M]"
8,15,lings,"…verily God is the All-Forgiving, the All-Merciful. [WS]"
8,16,lings,"…if God knoweth good in your hearts, He will requite you with good.... [SS]"
